run_id,vantage_id,actor_did,actor_scope,list_uri,list_cid,list_name,purpose,description,avatar,indexed_at,creator_did,creator_handle,creator_display_name,labels_json,viewer_json,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:3zikshuogf27oc7phk7z4pa4,relationship_counterparty|thread_actor,at://did:plc:3zikshuogf27oc7phk7z4pa4/app.bsky.graph.list/3lazvpb5u252g,bafyreieahica7546vdr24ytqyimbmtymx55bkkmtf5air465lyj4herceu,Music Sky 🎵,app.bsky.graph.defs#curatelist,"Music get's the best of me 🎵

A list of users in Bluesky who make and/or talk about music. 

From musicians to reviewers and creators of essays about music.

Because music is Awesome",https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreiepfklsr2dndqorymju5n7yt2zjgucjgk7i6yphhdv646mo3yo2rm,2024-11-16T03:04:20.376Z,did:plc:3zikshuogf27oc7phk7z4pa4,akod.bsky.social,Firaga Walk With Me🔥,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreiepfklsr2dndqorymju5n7yt2zjgucjgk7i6yphhdv646mo3yo2rm"",""cid"":""bafyreieahica7546vdr24ytqyimbmtymx55bkkmtf5air465lyj4herceu"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreichpi5pcdzs7ui6iylrwyv5rqu6ukfv6xks23wlwv76fndhuqp52q"",""createdAt"":""2023-07-01T21:14:15.909Z"",""description"":""Él/He/Him. Music fan, Videogames enthusiast, Tacos enjoyer. Ranteo y shitposteo con chela en mano. El primer Xalapeño en Bluesky. Montón de Fanarts y Cosplayers\n\nNo TERFs, No Cryptobros, No Gen Ai\n\nLove Is Worry 🎵\n\n🎨 PFP: @loloaburto.bsky.social\n\n🎮 #AKODGW"",""did"":""did:plc:3zikshuogf27oc7phk7z4pa4"",""displayName"":""Firaga Walk With Me🔥"",""handle"":""akod.bsky.social"",""indexedAt"":""2026-04-02T07:17:57.148Z"",""labels"":[]},""description"":""Music get's the best of me 🎵\n\nA list of users in Bluesky who make and/or talk about music. \n\nFrom musicians to reviewers and creators of essays about music.\n\nBecause music is Awesome"",""indexedAt"":""2024-11-16T03:04:20.376Z"",""labels"":[],""listItemCount"":50,""name"":""Music Sky 🎵"",""purpose"":""app.bsky.graph.defs#curatelist"",""uri"":""at://did:plc:3zikshuogf27oc7phk7z4pa4/app.bsky.graph.list/3lazvpb5u252g""}",2026-04-03T08:25:10Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:3zikshuogf27oc7phk7z4pa4,relationship_counterparty|thread_actor,at://did:plc:3zikshuogf27oc7phk7z4pa4/app.bsky.graph.list/3l6s7bghy4j2z,bafyreidlae6xyffnuinwl2w4i33mji43d3has7fbhhh4gs4j63pjx7nkwy,Makers Feed,app.bsky.graph.defs#curatelist,"Mainly people who make stuff. Animators, Game developers, writers, editors, YouTubers who make videos I find interesting and the the occasional VTuber.",https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreigu667i7retej362dxyq7uqc75pfnovowymrtgp6jhhntnjohkr7a,2025-02-05T20:27:13.154Z,did:plc:3zikshuogf27oc7phk7z4pa4,akod.bsky.social,Firaga Walk With Me🔥,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreigu667i7retej362dxyq7uqc75pfnovowymrtgp6jhhntnjohkr7a"",""cid"":""bafyreidlae6xyffnuinwl2w4i33mji43d3has7fbhhh4gs4j63pjx7nkwy"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreichpi5pcdzs7ui6iylrwyv5rqu6ukfv6xks23wlwv76fndhuqp52q"",""createdAt"":""2023-07-01T21:14:15.909Z"",""description"":""Él/He/Him. Music fan, Videogames enthusiast, Tacos enjoyer. Ranteo y shitposteo con chela en mano. El primer Xalapeño en Bluesky. Montón de Fanarts y Cosplayers\n\nNo TERFs, No Cryptobros, No Gen Ai\n\nLove Is Worry 🎵\n\n🎨 PFP: @loloaburto.bsky.social\n\n🎮 #AKODGW"",""did"":""did:plc:3zikshuogf27oc7phk7z4pa4"",""displayName"":""Firaga Walk With Me🔥"",""handle"":""akod.bsky.social"",""indexedAt"":""2026-04-02T07:17:57.148Z"",""labels"":[]},""description"":""Mainly people who make stuff. Animators, Game developers, writers, editors, YouTubers who make videos I find interesting and the the occasional VTuber."",""indexedAt"":""2025-02-05T20:27:13.154Z"",""labels"":[],""listItemCount"":238,""name"":""Makers Feed"",""purpose"":""app.bsky.graph.defs#curatelist"",""uri"":""at://did:plc:3zikshuogf27oc7phk7z4pa4/app.bsky.graph.list/3l6s7bghy4j2z""}",2026-04-03T08:25:10Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:3zikshuogf27oc7phk7z4pa4,relationship_counterparty|thread_actor,at://did:plc:3zikshuogf27oc7phk7z4pa4/app.bsky.graph.list/3l4jf5twyxc23,bafyreif3kdssug4ytmpmmayvqr6wpcagtdx4vwhzwav7pqoqtle6wkun2i,Pixelart Artists,app.bsky.graph.defs#curatelist,"Great artists that mostly post and make pixelart. From sprites to full images.

Slightly NSFW

No AI, No NFTs.

Cover by @yumykon.com",https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreiejo7ogcxz4mjjcuqyjebhvibzgg34agg5yyzhosv42g7xcv2q37y,2024-12-27T15:10:12.553Z,did:plc:3zikshuogf27oc7phk7z4pa4,akod.bsky.social,Firaga Walk With Me🔥,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreiejo7ogcxz4mjjcuqyjebhvibzgg34agg5yyzhosv42g7xcv2q37y"",""cid"":""bafyreif3kdssug4ytmpmmayvqr6wpcagtdx4vwhzwav7pqoqtle6wkun2i"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreichpi5pcdzs7ui6iylrwyv5rqu6ukfv6xks23wlwv76fndhuqp52q"",""createdAt"":""2023-07-01T21:14:15.909Z"",""description"":""Él/He/Him. Music fan, Videogames enthusiast, Tacos enjoyer. Ranteo y shitposteo con chela en mano. El primer Xalapeño en Bluesky. Montón de Fanarts y Cosplayers\n\nNo TERFs, No Cryptobros, No Gen Ai\n\nLove Is Worry 🎵\n\n🎨 PFP: @loloaburto.bsky.social\n\n🎮 #AKODGW"",""did"":""did:plc:3zikshuogf27oc7phk7z4pa4"",""displayName"":""Firaga Walk With Me🔥"",""handle"":""akod.bsky.social"",""indexedAt"":""2026-04-02T07:17:57.148Z"",""labels"":[]},""description"":""Great artists that mostly post and make pixelart. From sprites to full images.\n\nSlightly NSFW\n\nNo AI, No NFTs.\n\nCover by @yumykon.com"",""descriptionFacets"":[{""$type"":""app.bsky.richtext.facet"",""features"":[{""$type"":""app.bsky.richtext.facet#mention"",""did"":""did:plc:jekhguloeonvwr4yzbsms25i""}],""index"":{""byteEnd"":133,""byteStart"":121}}],""indexedAt"":""2024-12-27T15:10:12.553Z"",""labels"":[],""listItemCount"":57,""name"":""Pixelart Artists"",""purpose"":""app.bsky.graph.defs#curatelist"",""uri"":""at://did:plc:3zikshuogf27oc7phk7z4pa4/app.bsky.graph.list/3l4jf5twyxc23""}",2026-04-03T08:25:10Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:3zikshuogf27oc7phk7z4pa4,relationship_counterparty|thread_actor,at://did:plc:3zikshuogf27oc7phk7z4pa4/app.bsky.graph.list/3l2huacsu2r2o,bafyreihmpdibpv4laimryqzqimgitacwmb2foz5irqz5vsaupuqgoxhjke,Comic book artists and illustrators,app.bsky.graph.defs#curatelist,"Some of my favorite comic and web comic artists that are here in Bluesky.

From writers to illustrators and everything in between.",https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreifvwo3klhbkvitiphhcmedxpjf4hafs7klvwbmxlc4dwhkiusoy6u,2025-05-16T17:29:20.046Z,did:plc:3zikshuogf27oc7phk7z4pa4,akod.bsky.social,Firaga Walk With Me🔥,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreifvwo3klhbkvitiphhcmedxpjf4hafs7klvwbmxlc4dwhkiusoy6u"",""cid"":""bafyreihmpdibpv4laimryqzqimgitacwmb2foz5irqz5vsaupuqgoxhjke"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:3zikshuogf27oc7phk7z4pa4/bafkreichpi5pcdzs7ui6iylrwyv5rqu6ukfv6xks23wlwv76fndhuqp52q"",""createdAt"":""2023-07-01T21:14:15.909Z"",""description"":""Él/He/Him. Music fan, Videogames enthusiast, Tacos enjoyer. Ranteo y shitposteo con chela en mano. El primer Xalapeño en Bluesky. Montón de Fanarts y Cosplayers\n\nNo TERFs, No Cryptobros, No Gen Ai\n\nLove Is Worry 🎵\n\n🎨 PFP: @loloaburto.bsky.social\n\n🎮 #AKODGW"",""did"":""did:plc:3zikshuogf27oc7phk7z4pa4"",""displayName"":""Firaga Walk With Me🔥"",""handle"":""akod.bsky.social"",""indexedAt"":""2026-04-02T07:17:57.148Z"",""labels"":[]},""description"":""Some of my favorite comic and web comic artists that are here in Bluesky.\n\nFrom writers to illustrators and everything in between."",""indexedAt"":""2025-05-16T17:29:20.046Z"",""labels"":[],""listItemCount"":69,""name"":""Comic book artists and illustrators"",""purpose"":""app.bsky.graph.defs#curatelist"",""uri"":""at://did:plc:3zikshuogf27oc7phk7z4pa4/app.bsky.graph.list/3l2huacsu2r2o""}",2026-04-03T08:25:10Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:56om4cgchqixmdpwpocrdc5f,quote_author|relationship_counterparty,at://did:plc:56om4cgchqixmdpwpocrdc5f/app.bsky.graph.list/3kdrtf26yis24,bafyreidlnin755qmymf56wiqfjaze7nxfx4n7xoiarielsrwj4h6sxrp24,art stream creatures,app.bsky.graph.defs#curatelist,List of friends!,https://cdn.bsky.app/img/avatar/plain/did:plc:56om4cgchqixmdpwpocrdc5f/bafkreiawz6c3e744s5txqsyt6joy5bf2wbd2ee6gehzrsepg4mwcb5ofsm,2023-11-09T20:49:09.866Z,did:plc:56om4cgchqixmdpwpocrdc5f,dragonslayertez.bsky.social,DragonSlayerTez,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:56om4cgchqixmdpwpocrdc5f/bafkreiawz6c3e744s5txqsyt6joy5bf2wbd2ee6gehzrsepg4mwcb5ofsm"",""cid"":""bafyreidlnin755qmymf56wiqfjaze7nxfx4n7xoiarielsrwj4h6sxrp24"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:56om4cgchqixmdpwpocrdc5f/bafkreibxdzhgh3lfch5jm27kgex2or7oljbztcxsorzpslnzo656dxjbua"",""createdAt"":""2023-09-17T14:49:58.359Z"",""description"":""Artist/gamer\nDisabled\n\nPronouns: Any\n\nLivestreams art on PiczelTV\nPreparation art for future comic, OC shenanigans, and the occasional 🔞nsfw🔞\n\nTags #art #OCart #Livestream\n\nCOMMISSIONS OPEN!!!\n\nLinks!\nhttps://linktr.ee/DragonSlayerTez"",""did"":""did:plc:56om4cgchqixmdpwpocrdc5f"",""displayName"":""DragonSlayerTez"",""handle"":""dragonslayertez.bsky.social"",""indexedAt"":""2025-12-04T16:07:53.425Z"",""labels"":[]},""description"":""List of friends!"",""indexedAt"":""2023-11-09T20:49:09.866Z"",""labels"":[],""listItemCount"":17,""name"":""art stream creatures"",""purpose"":""app.bsky.graph.defs#curatelist"",""uri"":""at://did:plc:56om4cgchqixmdpwpocrdc5f/app.bsky.graph.list/3kdrtf26yis24""}",2026-04-03T08:25:12Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:5rw2on4i56btlcajojaxwcat,feed_creator_repo|relationship_counterparty,at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3lbya5gcacq2u,bafyreiag2ahhtpzw2qbosfwjovdb5pizyvlnpohbsztyuybk5fg3nljjne,list 3,app.bsky.graph.defs#modlist,this list powers a feed. It is NOT INTENDED AS A BLOCK LIST.,,2024-12-04T07:44:31.151Z,did:plc:5rw2on4i56btlcajojaxwcat,eepy.bsky.social,eepy 🍂🥧🥀,[],,"{""cid"":""bafyreiag2ahhtpzw2qbosfwjovdb5pizyvlnpohbsztyuybk5fg3nljjne"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreigwbmi6bgvcyxzjgchs7emrs5atqp2n3gvww6aew3kzf4tmw26sdm"",""createdAt"":""2023-04-12T18:36:01.814Z"",""description"":""Jade she/her\nI make feeds!"",""did"":""did:plc:5rw2on4i56btlcajojaxwcat"",""displayName"":""eepy 🍂🥧🥀"",""handle"":""eepy.bsky.social"",""indexedAt"":""2024-11-30T05:07:45.846Z"",""labels"":[]},""description"":""this list powers a feed. It is NOT INTENDED AS A BLOCK LIST."",""indexedAt"":""2024-12-04T07:44:31.151Z"",""labels"":[],""listItemCount"":76,""name"":""list 3"",""purpose"":""app.bsky.graph.defs#modlist"",""uri"":""at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3lbya5gcacq2u""}",2026-04-03T08:25:13Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:5rw2on4i56btlcajojaxwcat,feed_creator_repo|relationship_counterparty,at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3l3rgkgwyal2z,bafyreif3s664vhbedql3sori5p2cif2zpsc3oour2vzxjehfehqhh437jy,I ain't no followback girl,app.bsky.graph.defs#modlist,Accounts that followed me that I think are followback farmers.,https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreie4wqseidend4wmekdqbd3wny3syxivjtaqn2i32ljmspkh4e5hla,2024-09-10T03:04:12.109Z,did:plc:5rw2on4i56btlcajojaxwcat,eepy.bsky.social,eepy 🍂🥧🥀,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreie4wqseidend4wmekdqbd3wny3syxivjtaqn2i32ljmspkh4e5hla"",""cid"":""bafyreif3s664vhbedql3sori5p2cif2zpsc3oour2vzxjehfehqhh437jy"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreigwbmi6bgvcyxzjgchs7emrs5atqp2n3gvww6aew3kzf4tmw26sdm"",""createdAt"":""2023-04-12T18:36:01.814Z"",""description"":""Jade she/her\nI make feeds!"",""did"":""did:plc:5rw2on4i56btlcajojaxwcat"",""displayName"":""eepy 🍂🥧🥀"",""handle"":""eepy.bsky.social"",""indexedAt"":""2024-11-30T05:07:45.846Z"",""labels"":[]},""description"":""Accounts that followed me that I think are followback farmers."",""indexedAt"":""2024-09-10T03:04:12.109Z"",""labels"":[],""listItemCount"":64,""name"":""I ain't no followback girl"",""purpose"":""app.bsky.graph.defs#modlist"",""uri"":""at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3l3rgkgwyal2z""}",2026-04-03T08:25:13Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:5rw2on4i56btlcajojaxwcat,feed_creator_repo|relationship_counterparty,at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3kg2opc43342y,bafyreiclgykp5pjui2hxwgvqebekkciabx4c5tlnxvb3afswgindu675tm,test,app.bsky.graph.defs#curatelist,test,,2023-12-08T20:09:47.571Z,did:plc:5rw2on4i56btlcajojaxwcat,eepy.bsky.social,eepy 🍂🥧🥀,[],,"{""cid"":""bafyreiclgykp5pjui2hxwgvqebekkciabx4c5tlnxvb3afswgindu675tm"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreigwbmi6bgvcyxzjgchs7emrs5atqp2n3gvww6aew3kzf4tmw26sdm"",""createdAt"":""2023-04-12T18:36:01.814Z"",""description"":""Jade she/her\nI make feeds!"",""did"":""did:plc:5rw2on4i56btlcajojaxwcat"",""displayName"":""eepy 🍂🥧🥀"",""handle"":""eepy.bsky.social"",""indexedAt"":""2024-11-30T05:07:45.846Z"",""labels"":[]},""description"":""test"",""indexedAt"":""2023-12-08T20:09:47.571Z"",""labels"":[],""listItemCount"":1,""name"":""test"",""purpose"":""app.bsky.graph.defs#curatelist"",""uri"":""at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3kg2opc43342y""}",2026-04-03T08:25:13Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:5rw2on4i56btlcajojaxwcat,feed_creator_repo|relationship_counterparty,at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3kd45hcq67l2y,bafyreid3tkpriv27xfcbiltflfiifl6e3fedoycjd5p5cdc652zvapvwey,US Lawmakers,app.bsky.graph.defs#modlist,Not necessarily a mute list! I'm making a feed from this list.,https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreidsdyuvsotyabtwqhoop2twrejecl425r4vo5ucwvgoummwwhppge,2023-11-01T05:50:50.231Z,did:plc:5rw2on4i56btlcajojaxwcat,eepy.bsky.social,eepy 🍂🥧🥀,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreidsdyuvsotyabtwqhoop2twrejecl425r4vo5ucwvgoummwwhppge"",""cid"":""bafyreid3tkpriv27xfcbiltflfiifl6e3fedoycjd5p5cdc652zvapvwey"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreigwbmi6bgvcyxzjgchs7emrs5atqp2n3gvww6aew3kzf4tmw26sdm"",""createdAt"":""2023-04-12T18:36:01.814Z"",""description"":""Jade she/her\nI make feeds!"",""did"":""did:plc:5rw2on4i56btlcajojaxwcat"",""displayName"":""eepy 🍂🥧🥀"",""handle"":""eepy.bsky.social"",""indexedAt"":""2024-11-30T05:07:45.846Z"",""labels"":[]},""description"":""Not necessarily a mute list! I'm making a feed from this list."",""indexedAt"":""2023-11-01T05:50:50.231Z"",""labels"":[],""listItemCount"":97,""name"":""US Lawmakers"",""purpose"":""app.bsky.graph.defs#modlist"",""uri"":""at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3kd45hcq67l2y""}",2026-04-03T08:25:13Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:5rw2on4i56btlcajojaxwcat,feed_creator_repo|relationship_counterparty,at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3jz46m4m3322w,bafyreic4v2b6b3ggskb2iaotoustsughyanrgxq46kptlfrfj22ffvl2gm,Gardeners,app.bsky.graph.defs#modlist,"Do not click the ""subscribe and mute button""! This is the membership list for the gardening feed. It's only a mod list because it predates user lists. Go to the ""feeds"" tab on my profile and find the gardening feed there. More info: https://write.as/87cxrx9y6xzph02o.md",https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreigatydleahbn5hc2qo2srqv53ojc5bcq2r5ftkvsfeyabdklsniii,2023-06-26T23:59:28.944Z,did:plc:5rw2on4i56btlcajojaxwcat,eepy.bsky.social,eepy 🍂🥧🥀,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreigatydleahbn5hc2qo2srqv53ojc5bcq2r5ftkvsfeyabdklsniii"",""cid"":""bafyreic4v2b6b3ggskb2iaotoustsughyanrgxq46kptlfrfj22ffvl2gm"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""following""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:5rw2on4i56btlcajojaxwcat/bafkreigwbmi6bgvcyxzjgchs7emrs5atqp2n3gvww6aew3kzf4tmw26sdm"",""createdAt"":""2023-04-12T18:36:01.814Z"",""description"":""Jade she/her\nI make feeds!"",""did"":""did:plc:5rw2on4i56btlcajojaxwcat"",""displayName"":""eepy 🍂🥧🥀"",""handle"":""eepy.bsky.social"",""indexedAt"":""2024-11-30T05:07:45.846Z"",""labels"":[]},""description"":""Do not click the \""subscribe and mute button\""! This is the membership list for the gardening feed. It's only a mod list because it predates user lists. Go to the \""feeds\"" tab on my profile and find the gardening feed there. More info: https://write.as/87cxrx9y6xzph02o.md"",""indexedAt"":""2023-06-26T23:59:28.944Z"",""labels"":[],""listItemCount"":4226,""name"":""Gardeners"",""purpose"":""app.bsky.graph.defs#modlist"",""uri"":""at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.graph.list/3jz46m4m3322w""}",2026-04-03T08:25:13Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,liker|relationship_counterparty,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc46ke42ge2x,bafyreiayliwbpws676epmnmfqm6xip55dculaumug76h5oon2ssqupwpcu,Climate 🌡️,app.bsky.graph.defs#curatelist,"Scientists, policy experts and reporters on climate breakdown.",https://cdn.bsky.app/img/avatar/plain/did:plc:ahna6rwhqcrf7soxqii3iprk/bafkreigi3gexl3fodrvgmey66gdbpby4ozevzbnmjwcjm5zqlb2lkjqmaq,2024-11-29T18:34:24.759Z,did:plc:ahna6rwhqcrf7soxqii3iprk,robinboardman.com,Robin Boardman,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:ahna6rwhqcrf7soxqii3iprk/bafkreigi3gexl3fodrvgmey66gdbpby4ozevzbnmjwcjm5zqlb2lkjqmaq"",""cid"":""bafyreiayliwbpws676epmnmfqm6xip55dculaumug76h5oon2ssqupwpcu"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""all""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:ahna6rwhqcrf7soxqii3iprk/bafkreidqcei6yhwzfdtiebw5fyhgrqzulw6yq46osrlbydhzz6zqaginai"",""createdAt"":""2024-11-28T09:19:45.844Z"",""description"":""🪧 @extinctionrebellion.uk youngest cofounder\n✍️ Writing and editing activist books\n🩼 Disabled with Chronic Migraines (Long Covid)\n🔔 Turn notifications on for my top news \n👇 Sign up For insights & stories \nrobinboardman.com"",""did"":""did:plc:ahna6rwhqcrf7soxqii3iprk"",""displayName"":""Robin Boardman"",""handle"":""robinboardman.com"",""indexedAt"":""2026-02-27T22:57:33.449Z"",""labels"":[]},""description"":""Scientists, policy experts and reporters on climate breakdown."",""indexedAt"":""2024-11-29T18:34:24.759Z"",""labels"":[],""listItemCount"":42,""name"":""Climate 🌡️"",""purpose"":""app.bsky.graph.defs#curatelist"",""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc46ke42ge2x""}",2026-04-03T08:25:15Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,did:plc:ahna6rwhqcrf7soxqii3iprk,liker|relationship_counterparty,at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc45gospmm2m,bafyreiccdpoylz4kgii2rezhu5wi7aehadbe2xf5ueosmhap7v534rkzjy,Alternative UK News 📰,app.bsky.graph.defs#curatelist,Your feed away from the British corporate media.,https://cdn.bsky.app/img/avatar/plain/did:plc:ahna6rwhqcrf7soxqii3iprk/bafkreibx47cwxribvrvfx5pobpxk4k46yc2u2zmdyk6nlspyx2ce5tdxnu,2024-11-29T18:45:34.666Z,did:plc:ahna6rwhqcrf7soxqii3iprk,robinboardman.com,Robin Boardman,[],,"{""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:ahna6rwhqcrf7soxqii3iprk/bafkreibx47cwxribvrvfx5pobpxk4k46yc2u2zmdyk6nlspyx2ce5tdxnu"",""cid"":""bafyreiccdpoylz4kgii2rezhu5wi7aehadbe2xf5ueosmhap7v534rkzjy"",""creator"":{""associated"":{""activitySubscription"":{""allowSubscriptions"":""followers""},""chat"":{""allowIncoming"":""all""}},""avatar"":""https://cdn.bsky.app/img/avatar/plain/did:plc:ahna6rwhqcrf7soxqii3iprk/bafkreidqcei6yhwzfdtiebw5fyhgrqzulw6yq46osrlbydhzz6zqaginai"",""createdAt"":""2024-11-28T09:19:45.844Z"",""description"":""🪧 @extinctionrebellion.uk youngest cofounder\n✍️ Writing and editing activist books\n🩼 Disabled with Chronic Migraines (Long Covid)\n🔔 Turn notifications on for my top news \n👇 Sign up For insights & stories \nrobinboardman.com"",""did"":""did:plc:ahna6rwhqcrf7soxqii3iprk"",""displayName"":""Robin Boardman"",""handle"":""robinboardman.com"",""indexedAt"":""2026-02-27T22:57:33.449Z"",""labels"":[]},""description"":""Your feed away from the British corporate media."",""indexedAt"":""2024-11-29T18:45:34.666Z"",""labels"":[],""listItemCount"":8,""name"":""Alternative UK News 📰"",""purpose"":""app.bsky.graph.defs#curatelist"",""uri"":""at://did:plc:ahna6rwhqcrf7soxqii3iprk/app.bsky.graph.list/3lc45gospmm2m""}",2026-04-03T08:25:15Z
