run_id,vantage_id,actor_scope,resolved_pds_host,did,handle,handle_is_correct,collections_count,collections_json,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://leccinum.us-west.host.bsky.network,did:plc:2vqew6wgcekz2aokapnfjskw,hookandquillpress.com,1,9,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem""],""did"":""did:plc:2vqew6wgcekz2aokapnfjskw"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://hookandquillpress.com""],""id"":""did:plc:2vqew6wgcekz2aokapnfjskw"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://leccinum.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:2vqew6wgcekz2aokapnfjskw"",""id"":""did:plc:2vqew6wgcekz2aokapnfjskw#atproto"",""publicKeyMultibase"":""zQ3shpws6Aso1BFTyB1dD8FLKTob6awdxTWj52f1AAAMWuECF"",""type"":""Multikey""}]},""handle"":""hookandquillpress.com"",""handleIsCorrect"":true}",2026-04-03T08:26:33Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://morel.us-east.host.bsky.network,did:plc:2vu3a22dpcnjcufnmtnl62vr,pocket.bsky.social,1,12,"[""app.bsky.actor.profile"",""app.bsky.actor.status"",""app.bsky.feed.generator"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.actor.status"",""app.bsky.feed.generator"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""chat.bsky.actor.declaration""],""did"":""did:plc:2vu3a22dpcnjcufnmtnl62vr"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://pocket.bsky.social""],""id"":""did:plc:2vu3a22dpcnjcufnmtnl62vr"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:2vu3a22dpcnjcufnmtnl62vr"",""id"":""did:plc:2vu3a22dpcnjcufnmtnl62vr#atproto"",""publicKeyMultibase"":""zQ3shgHx4xxtQUCGuYY3TjkHX7gfTJoGgDsuC7VcxHuaLtNaY"",""type"":""Multikey""}]},""handle"":""pocket.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:33Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://morel.us-east.host.bsky.network,did:plc:2xmyrlbajfevm6xebndvbyu4,shadowtodd.bsky.social,1,9,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:2xmyrlbajfevm6xebndvbyu4"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://shadowtodd.bsky.social""],""id"":""did:plc:2xmyrlbajfevm6xebndvbyu4"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:2xmyrlbajfevm6xebndvbyu4"",""id"":""did:plc:2xmyrlbajfevm6xebndvbyu4#atproto"",""publicKeyMultibase"":""zQ3shsFPj1xKSyziq6qaFDBk6Nc1pYvGNN5L2eh2YovTjAt2s"",""type"":""Multikey""}]},""handle"":""shadowtodd.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:33Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://porcini.us-east.host.bsky.network,did:plc:2yseyilhoadrgyj7laok7n5v,mpupu.bsky.social,1,7,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:2yseyilhoadrgyj7laok7n5v"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://mpupu.bsky.social""],""id"":""did:plc:2yseyilhoadrgyj7laok7n5v"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://porcini.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:2yseyilhoadrgyj7laok7n5v"",""id"":""did:plc:2yseyilhoadrgyj7laok7n5v#atproto"",""publicKeyMultibase"":""zQ3shtW3pwQjeBj1ZzTq8kb6eBgtHFGhMGyagbaJfr8yrT7gB"",""type"":""Multikey""}]},""handle"":""mpupu.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:34Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://meadow.us-east.host.bsky.network,did:plc:2z465iz2pndrcdbhbrhfbmmu,jjjacksfilms.bsky.social,1,5,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.follow""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.follow""],""did"":""did:plc:2z465iz2pndrcdbhbrhfbmmu"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://jjjacksfilms.bsky.social""],""id"":""did:plc:2z465iz2pndrcdbhbrhfbmmu"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://meadow.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:2z465iz2pndrcdbhbrhfbmmu"",""id"":""did:plc:2z465iz2pndrcdbhbrhfbmmu#atproto"",""publicKeyMultibase"":""zQ3shUrpbHsyTy2UyvF7ULX26rsm2itYkt8Km7GRxkJjcNGzH"",""type"":""Multikey""}]},""handle"":""jjjacksfilms.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:34Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://waxcap.us-west.host.bsky.network,did:plc:2z6k6rugxebs4uk4npf3kzir,billygrilly.bsky.social,1,5,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.follow""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.follow""],""did"":""did:plc:2z6k6rugxebs4uk4npf3kzir"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://billygrilly.bsky.social""],""id"":""did:plc:2z6k6rugxebs4uk4npf3kzir"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://waxcap.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:2z6k6rugxebs4uk4npf3kzir"",""id"":""did:plc:2z6k6rugxebs4uk4npf3kzir#atproto"",""publicKeyMultibase"":""zQ3shgNVMu7xWCBbEVQGgHC7L4pMwxRZ75KFmGa8Dpq3KpqMo"",""type"":""Multikey""}]},""handle"":""billygrilly.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:35Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://eurosky.social,did:plc:2zxlmj2dvub7smpul2lvwqfk,mathewlowry.eurosky.social,1,49,"[""app.blento.card"",""app.bsky.actor.profile"",""app.bsky.feed.generator"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.cancellation"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""app.bsky.graph.verification"",""app.greengale.document"",""app.greengale.publication"",""app.lanyards.actor.biography.qualification"",""app.lanyards.actor.biography.skill"",""at.margin.collection"",""at.margin.collectionItem"",""at.youandme.connection"",""blue.linkat.board"",""chat.bsky.actor.declaration"",""com.atprofile.beta.profile"",""com.skybemoreblue.intro.introduction"",""com.whtwnd.blog.entry"",""community.lexicon.calendar.rsvp"",""net.anisota.beta.game.inventory"",""net.anisota.beta.game.log"",""net.anisota.beta.game.pack"",""net.anisota.beta.game.progress"",""net.anisota.beta.game.session"",""network.cosmik.card"",""network.cosmik.collection"",""network.cosmik.collectionLink"",""network.slices.waitlist.request"",""org.atmosphereconf.profile"",""place.stream.chat.message"",""place.stream.chat.profile"",""pub.leaflet.comment"",""pub.leaflet.graph.subscription"",""pub.leaflet.interactions.recommend"",""site.standard.document"",""site.standard.graph.subscription"",""site.standard.publication"",""social.grain.actor.profile"",""space.roomy.space.personal"",""xyz.atpoke.graph.poke""]","{""collections"":[""app.blento.card"",""app.bsky.actor.profile"",""app.bsky.feed.generator"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.cancellation"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""app.bsky.graph.verification"",""app.greengale.document"",""app.greengale.publication"",""app.lanyards.actor.biography.qualification"",""app.lanyards.actor.biography.skill"",""at.margin.collection"",""at.margin.collectionItem"",""at.youandme.connection"",""blue.linkat.board"",""chat.bsky.actor.declaration"",""com.atprofile.beta.profile"",""com.skybemoreblue.intro.introduction"",""com.whtwnd.blog.entry"",""community.lexicon.calendar.rsvp"",""net.anisota.beta.game.inventory"",""net.anisota.beta.game.log"",""net.anisota.beta.game.pack"",""net.anisota.beta.game.progress"",""net.anisota.beta.game.session"",""network.cosmik.card"",""network.cosmik.collection"",""network.cosmik.collectionLink"",""network.slices.waitlist.request"",""org.atmosphereconf.profile"",""place.stream.chat.message"",""place.stream.chat.profile"",""pub.leaflet.comment"",""pub.leaflet.graph.subscription"",""pub.leaflet.interactions.recommend"",""site.standard.document"",""site.standard.graph.subscription"",""site.standard.publication"",""social.grain.actor.profile"",""space.roomy.space.personal"",""xyz.atpoke.graph.poke""],""did"":""did:plc:2zxlmj2dvub7smpul2lvwqfk"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://mathewlowry.eurosky.social""],""id"":""did:plc:2zxlmj2dvub7smpul2lvwqfk"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://eurosky.social"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:2zxlmj2dvub7smpul2lvwqfk"",""id"":""did:plc:2zxlmj2dvub7smpul2lvwqfk#atproto"",""publicKeyMultibase"":""zQ3shVhMmXt6quWMkhJoP21a8p9r9ekgBvUUh5pQnmeenuqBa"",""type"":""Multikey""}]},""handle"":""mathewlowry.eurosky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:36Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://scarletina.us-east.host.bsky.network,did:plc:32k7yghbibssw752q5tr2bph,5jellycombo.bsky.social,1,6,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow""],""did"":""did:plc:32k7yghbibssw752q5tr2bph"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://5jellycombo.bsky.social""],""id"":""did:plc:32k7yghbibssw752q5tr2bph"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://scarletina.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:32k7yghbibssw752q5tr2bph"",""id"":""did:plc:32k7yghbibssw752q5tr2bph#atproto"",""publicKeyMultibase"":""zQ3shtcZCAtuRQDR7wBkNS9WyevdZEyWtv6dM6j4uqv5NYsyG"",""type"":""Multikey""}]},""handle"":""5jellycombo.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:36Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,author_feed_post_author|liker|relationship_counterparty,https://matsutake.us-west.host.bsky.network,did:plc:32rgcifgpxwtyo5zya2cfkbi,thebadappleid.bsky.social,1,7,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listitem""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listitem""],""did"":""did:plc:32rgcifgpxwtyo5zya2cfkbi"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://thebadappleid.bsky.social""],""id"":""did:plc:32rgcifgpxwtyo5zya2cfkbi"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://matsutake.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:32rgcifgpxwtyo5zya2cfkbi"",""id"":""did:plc:32rgcifgpxwtyo5zya2cfkbi#atproto"",""publicKeyMultibase"":""zQ3shm2hL7EpypqLLoFud2iRmc9bNZeCMsWTMxbcbjt1wqS3F"",""type"":""Multikey""}]},""handle"":""thebadappleid.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:36Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,author_feed_post_author|author_feed_reason_actor|relationship_counterparty|thread_actor,https://morel.us-east.host.bsky.network,did:plc:332buyuf5apjnt42ucsu3dbq,kitschyliepard.bsky.social,1,9,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock""],""did"":""did:plc:332buyuf5apjnt42ucsu3dbq"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://kitschyliepard.bsky.social""],""id"":""did:plc:332buyuf5apjnt42ucsu3dbq"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:332buyuf5apjnt42ucsu3dbq"",""id"":""did:plc:332buyuf5apjnt42ucsu3dbq#atproto"",""publicKeyMultibase"":""zQ3shmcYTxWSRXTTFTmvWCZBRasCiaiPQnHug3F4jooYt2cBk"",""type"":""Multikey""}]},""handle"":""kitschyliepard.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:37Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follow_record_subject|followed_by_seed,https://maitake.us-west.host.bsky.network,did:plc:336qirp5agd3agd7u4uynocv,woodenvelt.bsky.social,1,9,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.postgate"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:336qirp5agd3agd7u4uynocv"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://woodenvelt.bsky.social""],""id"":""did:plc:336qirp5agd3agd7u4uynocv"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://maitake.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:336qirp5agd3agd7u4uynocv"",""id"":""did:plc:336qirp5agd3agd7u4uynocv#atproto"",""publicKeyMultibase"":""zQ3shUGJq24kdDc2hLyB7qgUdZZrQw9VoPWRMi5LzTUE9Hppo"",""type"":""Multikey""}]},""handle"":""woodenvelt.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:37Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://morel.us-east.host.bsky.network,did:plc:34bgcr5z3jev67b6fpisfcoh,meanbossart.bsky.social,1,7,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow""],""did"":""did:plc:34bgcr5z3jev67b6fpisfcoh"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://meanbossart.bsky.social""],""id"":""did:plc:34bgcr5z3jev67b6fpisfcoh"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:34bgcr5z3jev67b6fpisfcoh"",""id"":""did:plc:34bgcr5z3jev67b6fpisfcoh#atproto"",""publicKeyMultibase"":""zQ3shrgL3AygsviccJfjvxFwGKVzxBpKSj7cEeaR1rcquF9kN"",""type"":""Multikey""}]},""handle"":""meanbossart.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:37Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://morel.us-east.host.bsky.network,did:plc:35muwpj5illbauceqqjhsnkm,normalisland.co.uk,1,12,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.list"",""app.bsky.graph.listblock"",""app.bsky.graph.listitem"",""app.bsky.graph.starterpack"",""chat.bsky.actor.declaration""],""did"":""did:plc:35muwpj5illbauceqqjhsnkm"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://normalisland.co.uk""],""id"":""did:plc:35muwpj5illbauceqqjhsnkm"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:35muwpj5illbauceqqjhsnkm"",""id"":""did:plc:35muwpj5illbauceqqjhsnkm#atproto"",""publicKeyMultibase"":""zQ3shum8XzspoomzdFCYMauD1sZ4jD5R3U8oXHxyZypofQY87"",""type"":""Multikey""}]},""handle"":""normalisland.co.uk"",""handleIsCorrect"":true}",2026-04-03T08:26:38Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://milkcap.us-west.host.bsky.network,did:plc:36c77e7uayyvizwr27rxab34,rapshazelart.bsky.social,1,7,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock""],""did"":""did:plc:36c77e7uayyvizwr27rxab34"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://rapshazelart.bsky.social""],""id"":""did:plc:36c77e7uayyvizwr27rxab34"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://milkcap.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:36c77e7uayyvizwr27rxab34"",""id"":""did:plc:36c77e7uayyvizwr27rxab34#atproto"",""publicKeyMultibase"":""zQ3shuEC3St5oFHMmihmJT6TxYk1y7tk4ofnuLZYAzveTe6xT"",""type"":""Multikey""}]},""handle"":""rapshazelart.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:38Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,follower_of_seed,https://ganoderma.us-west.host.bsky.network,did:plc:36cskfozr6nyzg256r5dt7ra,mysociallinks.com,1,8,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.feed.threadgate"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""chat.bsky.actor.declaration""],""did"":""did:plc:36cskfozr6nyzg256r5dt7ra"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://mysociallinks.com""],""id"":""did:plc:36cskfozr6nyzg256r5dt7ra"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://ganoderma.us-west.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:36cskfozr6nyzg256r5dt7ra"",""id"":""did:plc:36cskfozr6nyzg256r5dt7ra#atproto"",""publicKeyMultibase"":""zQ3shXoMmR5YdEvqiSZ4GZbp7J5P4K4NZHMMrYZQQMSWVEAqd"",""type"":""Multikey""}]},""handle"":""mysociallinks.com"",""handleIsCorrect"":true}",2026-04-03T08:26:39Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,followed_by_seed,https://morel.us-east.host.bsky.network,did:plc:36vnmwegtl3ifhxvirtjuosf,mirrorwraith5.bsky.social,1,8,"[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock"",""chat.bsky.actor.declaration""]","{""collections"":[""app.bsky.actor.profile"",""app.bsky.feed.like"",""app.bsky.feed.post"",""app.bsky.feed.repost"",""app.bsky.graph.block"",""app.bsky.graph.follow"",""app.bsky.graph.listblock"",""chat.bsky.actor.declaration""],""did"":""did:plc:36vnmwegtl3ifhxvirtjuosf"",""didDoc"":{""@context"":[""https://www.w3.org/ns/did/v1"",""https://w3id.org/security/multikey/v1"",""https://w3id.org/security/suites/secp256k1-2019/v1""],""alsoKnownAs"":[""at://mirrorwraith5.bsky.social""],""id"":""did:plc:36vnmwegtl3ifhxvirtjuosf"",""service"":[{""id"":""#atproto_pds"",""serviceEndpoint"":""https://morel.us-east.host.bsky.network"",""type"":""AtprotoPersonalDataServer""}],""verificationMethod"":[{""controller"":""did:plc:36vnmwegtl3ifhxvirtjuosf"",""id"":""did:plc:36vnmwegtl3ifhxvirtjuosf#atproto"",""publicKeyMultibase"":""zQ3shw55xZY6hrcE16njSMkZortEGVFytpTTycvKPcufByBv8"",""type"":""Multikey""}]},""handle"":""mirrorwraith5.bsky.social"",""handleIsCorrect"":true}",2026-04-03T08:26:39Z
